438	55.394
439	54.431
440	37.162
441	38.454
442	52.872
443	45.551
444	52.853
445	54.493
446	84.787
447	82.729
448	57.511
449	87.167
450	85.037
451	33.192
452	27.446
453	47.439
454	35.822
455	35.908
456	33.611
457	48.09
458	42.252
459	34.348
460	34.663
461	28.39
462	31.756
463	45.065
464	53.252
465	53.252
466	53.252
467	53.252
468	81.228
469	58.02
470	38.7
471	84.936
472	48.402
473	75.102
474	53.252
475	39.301
476	17.991
477	17.991
478	87.885
479	112.941
480	87.843
481	84.936
482	150.48
483	53.252
484	53.252
485	53.252
486	53.252
487	44.661
488	44.661
489	25.084
490	40.579
491	17.991
492	17.991
493	30.255
494	44.661
495	17.991
496	17.991
497	75.222
498	125.38
499	18.978
500	19.062
501	19.062
502	19.062
503	19.062
504	45.744
505	53.816
506	45.744
507	45.744
508	45.744
509	19.074
510	19.074
511	19.074
512	19.074
513	45.744
514	53.816
515	45.744
516	45.744
517	45.744
518	19.074
519	19.074
520	19.074
521	45.744
522	19.074
523	45.744
524	53.816
525	45.744
526	45.744
527	45.744
528	19.074
529	121.54
530	97.232
531	126.38
532	62.505
533	38.275
534	84.179
535	84.179
536	84.179
537	75.64
538	84.179
539	75.24
540	52.668
541	48.256
542	81.288
543	63.224
544	125.152
545	84.918
546	84.918
547	150.456
548	54.77
549	44.661
550	44.661
551	44.661
552	17.991
553	120.4
554	144.564
555	103.177
556	96.376
557	96.376
558	96.376
559	120.47
560	26.582
561	26.582
562	29.252
563	53.252
564	53.252
565	34.943
566	21.527
567	19.116
568	26.558
569	37.37
570	37.969
571	35.249
572	48.416
573	52.645
574	40.542
575	40.758
576	19.206
577	31.458
578	31.569
579	47.876
580	50.609
581	57.621
582	38.896
583	35.734
584	53.359
585	56.125
586	70.877
587	44.395
588	28.809
589	23.262
590	46.999
591	39.587
592	58.976
593	45.286
594	60.055
595	51.383
596	36.17
597	15.167
598	19.884
599	21.312
600	35.099
601	11.699
602	12.353
603	39.876
604	39.043
605	30.016
606	30.016
607	26.681
608	28.857
609	16.993
610	23.808
611	45.33
612	51.846
613	69.564
614	80.16
615	38.022
616	109.584
617	109.08
618	55.003
619	68.399
620	62.237
621	67.056
622	70.448
623	50.048
624	32.155
625	24.837
626	65.356
627	38.998
628	71.893
629	33.998
630	33.998
631	63.332
632	18.45
633	51.984
634	50.256
635	56.896
636	165.841
637	173.992
638	36.49
639	81.447
640	50.473
641	43.664
642	83.444
643	57.817
644	67.082
645	63.971
646	76.024
647	29.554
648	63.138
649	63.197
650	34.48
651	43.416
652	61.392
653	67.56
654	50.752
655	70.184
656	35.102
657	75.294
658	76.939
659	72.795
660	53.754
661	64.23
662	54.852
663	79.88
664	79.504
665	72.842
666	89.33
667	47.039
668	97.788
669	64.872
670	102.492
671	30.438
672	51.182
673	44.972
674	37.675
675	41.963
676	74.124
677	84.256
678	91.176
679	53.971
680	27.657
681	31.443
682	77.894
683	66.665
684	72.037
685	48.977
686	42.899
687	58.403
688	81.8
689	34.449
690	46.809
691	26.353
692	32.482
693	36.677
694	19.085
695	18.482
696	20.955
697	59.028
698	48.653
699	59.548
700	160.504
701	70.182
702	79.212
703	103.723
704	83.258
705	120.58
706	192.31
707	30
708	30
709	30
710	30
711	34.463
712	30.816
713	63.327
714	59.983
715	81.586
716	84.442
717	93.866
718	110.966
719	76.608
720	92.574
721	90.402
722	79.312
723	17.578
724	60.85
725	49.266
726	63.767
727	41.046
728	35.98
729	55.651
730	21.717
731	21.733
732	40.56
733	35.923
734	49.202
735	57.885
736	63.161
737	25.581
738	72.388
739	74.594
740	55.343
741	65.11
742	50.06
743	46.023
744	63.512
745	55.893
746	28.081
747	60.102
748	82.673
749	63.883
750	75.157
751	47.223
752	28.781
753	30
754	15
755	15
756	30
757	30
758	30
759	28.11
760	56.95
761	41.12
762	43.97
763	47.89
764	60.49
765	31.118
766	16.993
767	33.668
768	69.414
769	28.246
770	42.61
771	15
772	15
773	21.294
774	29.334
775	15.555
776	36.156
777	15.003
778	13.319
779	15
780	15
781	66.18
782	47.676
783	15.003
784	16.038
785	44.752
786	25.16
787	69.34
788	89.419
789	15
790	15
791	30.002
792	14.994
793	28.595
794	15.048
795	16.66
796	15
797	15
798	28.8
799	40.68
800	29.83
801	15
802	27.29
803	15
804	15
805	23.565
806	15
807	93.423
808	15
809	12.77
810	15
811	66.37
812	47
813	40.96
814	68.24
815	30.06
816	10.213
817	12.07
818	27.665
819	54.87
820	30.558
821	49.83
822	66.41
823	107.35
824	53.138
825	35.816
826	15
827	15
828	10.94
829	30
830	30
831	55.062
832	15
833	58.284
834	15
835	15
836	15
837	15
838	15
839	15
840	60.144
841	15
842	15
843	15
844	40.818
845	15
846	15.003
847	18.054
848	25.335
849	19.21
850	15
851	15.922
852	10.81
853	15
854	15
855	15
856	19.696
857	15
858	35.4
859	35
860	15
861	81.41
862	81.41
863	45.256
864	45.256
865	23.352
866	28.064
867	28.064
868	19.784
869	28.99
870	58.14
871	59.56
872	33.58
873	30
874	30
875	15.002
876	30.004
877	30.004
878	30
879	30
880	30
881	30
882	30.004
883	19.55
884	15
885	64.86
886	15
887	15
888	30.004
889	30.004
890	29.997
891	18.86
892	23.37
893	30
894	30
895	55.47
896	43.05
897	44.625
898	15
899	75.705
900	30
901	34
902	74.349
903	30
904	34.308
905	30
906	55.258
907	16.09
908	46.48
909	19.752
910	17.545
911	44.242
912	44.638
913	27.775
914	42.075
915	36.124
916	21.285
917	18.905
918	21.525
919	19.8
920	24.25
921	26.58
922	24.93
923	16.86
924	15
925	16.61
926	15
927	24.27
928	16.195
929	23.27
930	183.425
931	15
932	14.996
933	18.014
934	34.52
935	10.606
936	12.127
937	15.925
938	15
939	15.001
940	15
941	36.502
942	60.201
943	28.7
944	12.93
945	15
946	41.07
947	27.468
948	24.856
949	30.745
950	15.52
951	30.784
952	20.941
953	53.467
954	36.635
955	70.107
956	11.275
957	29.715
958	41.325
959	30
960	39.248
961	66.198
962	77.603
963	45.276
964	55.788
965	41.86
966	50.248
967	56.376
968	15
969	15.004
970	82.07
971	37.906
972	63.481
973	31.92
974	21.296
975	45.656
976	15
977	15.001
978	15
979	15
980	15
981	15
982	21.49
983	15
984	15
985	22.72
986	15
987	26.75
988	15
989	56.288
990	18.172
991	30
992	15
993	30
994	15
995	89.04
996	66.096
997	92.708
998	38.6
999	80.18
1000	91.212
1001	34.596
1002	69.4
1003	84.324
1004	15.001
1005	29.694
1006	15.001
1007	15.001
1008	29.997
1009	42.496
1010	42.93
1011	22.62
1012	50.92
1013	33.17
1014	15.001
1015	19.8
1016	42.085
1017	14.991
1018	27.284
1019	15.542
1020	15
1021	26.496
1022	30
1023	16.1
1024	15
1025	15
1026	15
1027	15
1028	32.42
1029	15
1030	25.848
1031	15
1032	15
1033	15
1034	15
1035	30
1036	15
1037	15.001
1038	27.96
1039	18.305
1040	15.001
1041	15
1042	39.704
1043	27.472
1044	43.784
1045	15
1046	40.488
1047	15
1048	21.987
1049	53.52
1050	62.24
1051	15.996
1052	58.721
1053	66.449
1054	88.171
1055	129.434
1056	67.07
1057	99.452
1058	140.791
1059	17.666
1060	81.234
1061	24.847
1062	45.942
1063	35.598
1064	84.571
1065	73.006
1066	35.937
1067	51.739
1068	27.268
1069	46.939
1070	44.412
1071	50.917
1072	46.546
1073	55.794
1074	41.652
1075	68.272
1076	81.743
1077	70.128
1078	0
1079	62.28
1080	0
1081	46.181
1082	93.238
1083	86.098
1084	58.262
1085	58.548
1086	58.743
1087	72.165
1088	63.274
1089	57.077
1090	51.909
1091	59.355
1092	65.45
1093	61.962
1094	30.831
1095	57.392
1096	86.173
1097	63.528
1098	67.481
1099	73.958
1100	60.435
1101	73.363
1102	41.787
1103	65.832
1104	73.608
1105	90.672
1106	46.722
1107	66.894
1108	37.74
1109	72.553
1110	48.919
1111	31.232
1112	29.825
1113	68.728
1114	56.216
1115	45.517
1116	44.31
1117	54.561
1118	52.258
1119	43.681
1120	50.575
1121	45.245
1122	59.131
1123	74.613
1124	53.366
1125	76.449
1126	60.863
1127	47.909
1128	52.623
1129	71.74
1130	45.305
1131	42.882
1132	48.883
1133	52.6
1134	59.176
1135	59.024
1136	76.26
1137	83.472
1138	76.552
1139	98.672
1140	91.632
1141	70.896
1142	37.82
1143	77.442
1144	84.894
1145	18.456
1146	34.02
1147	23.259
1148	87.806
1149	48.058
1150	47.298
1151	95.063
1152	33.782
1153	50.442
1154	34.47
1155	48.249
1156	89.8
1157	68.554
1158	85.816
1159	57.408
1160	78.152
1161	28.225
1162	28.225
1163	40.839
1164	40.839
1165	40.839
1166	40.839
1167	60.966
1168	69.804
1169	31.518
1170	62.256
1171	61.728
1172	142.117
1173	67.333
1174	95.187
1175	22.614
1176	19.578
1177	19.077
1178	40.528
1179	49.793
1180	19.146
1181	16.127
1182	15.439
1183	68.501
1184	52.4
1185	45.78
1186	70.182
1187	83.932
1188	81.63
1189	103.147
1190	133.579
1191	105.456
1192	119.329
1193	52.037
1194	131.366
1195	37.479
1196	60.984
1197	64.879
1198	37.829
1199	24.35
1200	48.317
1201	27.26
1202	62.13
1203	74.818
1204	73.194
1205	41.922
1206	46.698
1207	50.892
1208	33
1209	33
1210	59.67
1211	64.634
1212	42.112
1213	62.551
1214	24.976
1215	51.646
1216	64.107
1217	63.09
1218	17.004
1219	96.852
1220	84.042
1221	83.544
1222	31.45
1223	17.377
1224	37.105
1225	36.646
1226	36.646
1227	63.316
1228	15.023
1229	12.353
1230	32.235
1231	38.992
1232	38.992
1233	44.489
1234	89.284
1235	69.34
1236	78.436
1237	69.676
1238	73.732
1239	42.196
1240	44.428
1241	81.366
1242	54.354
1243	20.022
1244	43.665
1245	51.09
1246	53.485
1247	104.927
1248	76.144
1249	58.64
1250	54.678
1251	94.068
1252	69.136
1253	32.376
1254	55.162
1255	48.45
1256	120.889
1257	28.3
1258	81.82
1259	24.564
1260	67.116
1261	25.884
1262	39.654
1263	43.014
1264	24.354
1265	37.867
1266	95.047
1267	99.528
1268	27.303
1269	89.917
1270	107.128
1271	22.025
1272	22.025
1273	22.025
1274	17.479
1275	44.149
1276	26.11
1277	44.863
1278	44.149
1279	44.708
1280	28.001
1281	10.662
1282	33.731
1283	25.78
1284	20.213
1285	22.567
1286	28.823
1287	15.313
1288	20.666
1289	21.083
1290	24.763
1291	36.697
1292	39.468
1293	25.84
1294	10.653
1295	14.019
1296	22.298
1297	24.814
1298	22.678
1299	19.561
1300	19.561
1301	19.561
1302	33.398
1303	76.117
1304	106.95
1305	32.64
1306	57.366
1307	49.827
1308	43.086
1309	39.321
1310	68.714
1311	72.734
1312	52.003
1313	54.663
1314	55.131
1315	48.943
1316	20
1317	13.766
1318	55.336
1319	34.335
1320	45.232
1321	18.276
1322	41.947
1323	63.945
1324	64.234
1325	79.874
1326	47.736
1327	67.473
1328	82.96
1329	14
1330	28.658
1331	20
1332	44.661
1333	87.1
1334	44.661
1335	87.1
1336	31.668
1337	26.582
1338	49.405
1339	84.171
1340	112.194
1341	69.496
1342	107.227
1343	58.947
1344	53.308
1345	48.356
1346	93.483
1347	53.635
1348	75.977
1349	54.74
1350	76.398
1351	54.233
1352	58.474
1353	58.474
1354	44.101
1355	28.512
1356	28.512
1357	35.779
1358	36.468
1359	36.468
1360	39.094
1361	39.808
1362	29.761
1363	29.761
1364	39.078
1365	45.654
1366	24.879
1367	29.579
1368	28.856
1369	87.465
1370	62.636
1371	66.045
1372	65.807
1373	67.991
1374	41.573
1375	59.559
1376	43.214
1377	47.447
1378	30.413
1379	27.449
1380	22.069
1381	17.343
1382	21.695
1383	22.06
1384	22.06
1385	47.278
1386	64.302
1387	36.029
1388	42.109
1389	56.931
1390	56.096
1391	38.342
1392	47.379
1393	46.339
1394	49.283
1395	59.14
1396	48.152
1397	47.041
1398	86.393
1399	147.749
1400	114
1401	128.915
1402	19
1403	69.36
1404	62.024
1405	33.056
1406	53.515
1407	57.774
1408	52.462
1409	65.582
1410	64.132
1411	54.553
1412	66.779
1413	57.627
1414	61.276
1415	91.817
1416	82.168
1417	76.072
1418	75.174
1419	73.975
1420	40.222
1421	69.836
1422	62.72
1423	64.319
1424	47.166
1425	62.024
1426	13.501
1427	57.383
1428	60.426
1429	60.63
1430	96.211
1431	46.452
1432	49.487
1433	49.028
1434	75.607
1435	52.241
1436	78.361
1437	53.048
1438	58.888
1439	40.817
1440	42.891
1441	37.272
1442	17
1443	24.457
1444	24.33
1445	29.056
1446	30.237
1447	26.574
1448	26.999
1449	42.143
1450	35.045
1451	28.619
1452	44.132
1453	39.244
1454	40.434
1455	30.141
1456	56.873
1457	45.339
1458	53.966
1459	39.856
1460	41.548
1461	35.248
1462	71.441
1463	97.376
1464	28.937
1465	58.59
1466	32.357
1467	26.797
1468	27.512
1469	61.222
1470	26.434
1471	61.655
1472	64.442
1473	66.595
1474	70.546
1475	62.602
1476	60.762
1477	40.41
1478	70.253
1479	74.358
1480	39.69
1481	27.906
1482	57.342
1483	36.173
1484	31.914
1485	54.03
1486	57.486
1487	72.51
1488	71.238
1489	46.362
1490	48.066
1491	51.918
1492	28.12
1493	19
1494	42.636
1495	65.198
1496	55.88
1497	59.631
1498	43.596
1499	56.675
1500	36.482
1501	49.827
1502	51.316
1503	56.358
1504	39.627
1505	51.515
1506	42.78
1507	44.86
1508	44.548
1509	48.991
1510	40.664
1511	46.532
1512	48.016
1513	69.249
1514	79.976
1515	55.624
1516	62.857
1517	77.656
1518	33.045
1519	30
1520	31.645
1521	81.994
1522	43.192
1523	118.338
1524	48.849
1525	174.54
1526	39.431
1527	32.334
1528	34.459
1529	56.44
1530	37.663
1531	41.718
1532	74.196
1533	64.897
1534	47.566
1535	53.388
1536	37.323
1537	56.023
1538	56.023
1539	56.023
1540	13.994
1541	134.938
1542	142.002
1543	106.248
1544	56.324
1545	43.146
1546	37.842
1547	62.648
1548	37.672
1549	47.328
1550	47.472
1551	61.948
1552	84.874
1553	78.404
1554	85.282
1555	116.705
1556	76.211
1557	75.497
1558	95.768
1559	15
1560	23.055
1561	15.687
1562	26.582
1563	29.252
1564	23.035
1565	79.968
1566	87.456
1567	56.664
1568	71.616
1569	73.56
1570	31.398
1571	107.42
1572	44.814
1573	75.98
1574	93.18
1575	24
1576	24
1577	26.67
1578	26.67
1579	26.67
1580	26.67
1581	26.67
1582	20
1583	20
1584	26.67
1585	26.67
1586	24
1587	24
1588	24
1589	26.67
1590	24
1591	26.67
1592	24
1593	26.67
1594	24
1595	26.67
1596	26.67
1597	26.67
1598	26.67
1599	26.67
1600	24
1601	24
1602	26.67
1603	26.67
1604	26.67
1605	26.67
1606	24
1607	26.67
1608	26.67
1609	26.67
1610	26.67
1611	26.67
1612	26.67
1613	26.67
1614	26.67
1615	26.67
1616	26.67
1617	24
1618	24
1619	24
1620	26.67
1621	24
1622	24
1623	24
1624	24
1625	24
1626	24
1627	26.67
1628	24
1629	26.67
1630	26.67
1631	26.67
1632	26.67
1633	26.67
1634	26.67
1635	26.67
1636	20
1637	20
1638	26.67
1639	24
1640	24
1641	26.67
1642	26.67
1643	26.67
1644	26.67
1645	26.67
1646	24
1647	24
1648	26.67
1649	26.67
1650	26.67
1651	26.67
1652	26.67
1653	24
1654	24
1655	24
1656	24
1657	26.67
1658	24
1659	26.67
1660	24
1661	24
1662	26.67
1663	24
1664	24
1665	24
1666	26.67
1667	24
1668	24
1669	24
1670	26.67
1671	26.67
1672	24
1673	24
1674	24
1675	20
1676	20
1677	26.67
1678	26.67
1679	26.67
1680	26.67
1681	24
1682	26.67
1683	26.67
1684	26.67
1685	26.67
1686	24
1687	20
1688	20
1689	20
1690	20
1691	26.67
1692	26.67
1693	24
1694	26.67
1695	24
1696	26.67
1697	24
1698	24
1699	24
1700	24
1701	26.67
1702	24
1703	24
1704	24
1705	26.67
1706	24
1707	24
1708	24
1709	26.67
1710	24
1711	24
1712	26.67
1713	26.67
1714	26.67
1715	24
1716	24
1717	48
1718	26.67
1719	26.67
1720	26.67
1721	26.67
1722	24
1723	20
1724	24
1725	26.67
1726	24
1727	26.67
1728	26.67
1729	26.67
1730	24
1731	24
1732	24
1733	26.67
1734	26.67
1735	24
1736	24
1737	24
1738	26.67
1739	20
1740	24
1741	26.67
1742	20
1743	20
1744	26.67
1745	26.67
1746	26.67
1747	26.67
1748	26.67
1749	26.67
1750	26.67
1751	53.34
1752	26.67
1753	24
1754	26.67
1755	53.34
1756	26.67
1757	26.67
1758	26.67
1759	26.67
1760	26.67
1761	26.67
1762	26.67
1763	26.67
1764	26.67
1765	26.67
1766	26.67
1767	26.67
1768	24
1769	26.67
1770	24
1771	24
1772	26.67
1773	26.67
1774	26.67
1775	26.67
1776	26.67
1777	26.67
1778	26.67
1779	26.67
1780	26.67
1781	26.67
1782	26.67
1783	26.67
1784	26.67
1785	26.67
1786	26.67
1787	26.67
1788	26.67
1789	26.67
1790	26.67
1791	26.67
1792	26.67
1793	26.67
1794	26.67
1795	26.67
1796	26.67
1797	26.67
1798	24
1799	26.67
1800	26.67
1801	26.67
1802	24
1803	26.67
1804	24
1805	26.67
1806	26.67
1807	26.67
1808	29.34
1809	26.67
1810	26.67
1811	24
1812	26.67
1813	26.67
1814	26.67
1815	26.67
1816	26.67
1817	26.67
1818	26.67
1819	26.67
1820	26.67
1821	26.67
1822	26.67
1823	26.67
1824	26.67
1825	26.67
1826	26.67
1827	26.67
1828	26.67
1829	26.67
1830	26.67
1831	26.67
1832	26.67
1833	26.67
1834	26.67
1835	26.67
1836	26.67
1837	48
1838	24
1839	24
1840	26.67
1841	24
1842	26.67
1843	26.67
1844	26.67
1845	26.67
1846	26.67
1847	20
1848	20
1849	26.67
1850	26.67
1851	26.67
1852	26.67
1853	26.67
1854	26.67
1855	26.67
1856	26.67
1857	20
1858	20
1859	26.67
1860	26.67
1861	26.67
1862	26.67
1863	26.67
1864	26.67
1865	26.67
1866	26.67
1867	26.67
1868	26.67
1869	26.67
1870	26.67
1871	26.67
1872	29.34
1873	26.66
1874	24
1875	24
1876	24
1877	24
1878	13.33
1879	13.33
1880	24
1881	24
1882	24
1883	24
1884	26.67
1885	14.67
1886	14.67
1887	14.67
1888	14.67
1889	14.67
1890	14.67
1891	14.67
1892	24
1893	26.67
1894	24
1895	26.67
1896	26.67
1897	26.67
1898	26.67
1899	26.67
1900	24
1901	26.67
1902	26.67
1903	26.67
1904	24
1905	24
1906	24
1907	24
1908	26.67
1909	26.67
1910	26.67
1911	26.67
1912	26.67
1913	20
1914	20
1915	20
1916	26.67
1917	26.67
1918	26.67
1919	26.67
1920	26.67
1921	26.67
1922	24
1923	24
1924	26.67
1925	26.67
1926	26.67
1927	26.67
1928	26.67
1929	26.67
1930	26.67
1931	26.67
1932	24
1933	24
1934	24
1935	24
1936	24
1937	26.67
1938	26.67
1939	24
1940	26.67
1941	26.67
1942	24
1943	24
1944	26.67
1945	26.67
1946	26.67
1947	26.67
1948	26.67
1949	26.67
1950	48
1951	48
1952	26.67
1953	26.67
1954	26.67
1955	26.67
1956	26.67
1957	26.67
1958	26.67
1959	26.67
1960	26.67
1961	26.67
1962	26.67
1963	26.67
1964	26.67
1965	26.67
1966	24
1967	26.67
1968	26.67
1969	26.67
1970	26.67
1971	20
1972	20
1973	20
1974	20
1975	20
1976	20
1977	20
1978	26.67
1979	26.67
1980	26.67
1981	26.67
1982	26.67
1983	26.67
1984	26.67
1985	26.67
1986	20
1987	26.67
1988	26.67
1989	26.67
1990	26.67
1991	26.67
1992	26.67
1993	26.67
1994	26.67
1995	26.67
1996	26.67
1997	26.67
1998	26.67
1999	29.34
2000	26.67
2001	26.67
2002	26.67
2003	26.67
2004	26.67
2005	26.67
2006	26.67
2007	26.67
2008	26.67
2009	26.67
2010	26.67
2011	26.67
2012	26.67
2013	26.67
2014	26.67
2015	26.67
2016	26.67
2017	26.67
2018	26.67
2019	26.67
2020	26.67
2021	26.67
2022	26.67
2023	26.67
2024	26.67
2025	26.67
2026	26.67
2027	26.67
2028	26.67
2029	26.67
2030	26.67
2031	26.67
2032	26.67
2033	26.67
2034	26.67
2035	26.67
2036	26.67
2037	26.67
2038	26.67
2039	26.67
2040	26.67
2041	26.67
2042	26.67
2043	26.67
2044	26.67
2045	26.67
2046	20
2047	26.67
2048	26.67
2049	26.67
2050	26.67
2051	26.67
2052	26.67
2053	26.67
2054	26.67
2055	26.67
2056	26.67
2057	20
2058	26.67
2059	26.67
2060	26.67
2061	26.67
2062	26.67
2063	26.67
2064	26.67
2065	26.67
2066	26.67
2067	26.67
2068	26.67
2069	26.67
2070	26.67
2071	26.67
2072	26.67
2073	26.67
2074	26.67
2075	26.67
2076	26.67
2077	26.67
2078	26.67
2079	24
2080	26.67
2081	26.67
2082	26.67
2083	13.33
2084	13.33
2085	26.67
2086	13.33
2087	13.33
2088	13.33
2089	13.33
2090	13.33
2091	13.33
2092	26.67
2093	26.67
2094	26.67
2095	26.67
2096	26.67
2097	26.67
2098	24
2099	24
2100	24
2101	24
2102	24
2103	24
2104	14.67
2105	14.67
2106	14.67
2107	26.67
2108	24
2109	24
2110	24
2111	26.67
2112	24
2113	26.67
2114	137.5
2115	155.7
2116	170.24
2117	166.87
2118	162.57
2119	190.94
2120	127.28
2121	166.39
2122	122.7
2123	201.825
2124	211.85
2125	180.5
2126	149.04
2127	181.21
2128	174.72
2129	180.7
2130	188.382
2131	170.15
2132	157.404
2133	157.404
2134	158.59
2135	94.617
2136	199.182
2137	179.361
2138	179.361
2139	132.4
2140	118.95
2141	65.15
2142	158.55
2143	131.4
2144	117.825
2145	159.582
2146	132.776
2147	186.27
2148	174.72
2149	156.434
2150	160.786
2151	171.643
2152	171.643
2153	171.643
2154	164.273
2155	171.645
2156	171.645
2157	171.645
2158	171.645
2159	168.401
2160	168.498
2161	158.802
2162	131.736
2163	166.381
2164	174.652
2165	174.431
2166	172.748
2167	137.344
2168	147.363
2169	186.684
2170	186.356
2171	164.273
2172	164.273
2173	134.816
2174	100.216
2175	171.645
2176	171.645
2177	132.568
2178	159.582
2179	170.63
2180	136.625
2181	171.645
2182	171.645
2183	170.819
2184	170.819
2185	136.906
2186	169.26
2187	167.305
2188	170.895
2189	183.118
2190	183.458
2191	155.88
2192	171.983
2193	171.983
2194	172.945
2195	172.985
2196	172.985
2197	174.652
2198	174.652
2199	174.652
2200	149.666
2201	173.912
2202	191.58
2203	187.2
2204	187.2
2205	172.12
2206	172
2207	153.755
2208	171.983
2209	150.378
2210	171.983
2211	150.378
2212	171.983
2213	150.378
2214	170.079
2215	135.804
2216	171.247
2217	173.068
2218	168.508
2219	168.508
2220	133.463
